,CSF,WM,GM
1041.0,0.0855250428838518,0.2040580946625172,0.7104168624536309
1042.0,0.08306558759451815,0.2089984560399569,0.707935956365525
1043.0,0.08502935760406663,0.2048346403965746,0.7101360019993588
1044.0,0.07296279578453507,0.2106430109144475,0.7163941933010175
1045.0,0.07193992069005631,0.21622701053293056,0.7118330687770131
1046.0,0.07447870334943062,0.21393280654786143,0.7115884901027079
1047.0,0.0726409641507588,0.21604436250451112,0.7113146733447301
1048.0,0.07962155837275853,0.2179660302361309,0.7024124113911105
1049.0,0.07288845693075656,0.2202267630285925,0.706884780040651
1050.0,0.06205932582753387,0.2279194114619977,0.7100212627104684
1051.0,0.06919016170891945,0.22886468358115727,0.7019451547099232
1052.0,0.07489363622154832,0.22837558263249186,0.6967307811459598
1053.0,0.07228635343069188,0.22973338346603392,0.6979802631032742
1054.0,0.07038255260450767,0.23398724559564077,0.6956302017998516
1055.0,0.07065016358334925,0.2332612576133638,0.6960885788032869
1056.0,0.05407947070477634,0.2450071225747087,0.7009134067205149
1057.0,0.0805659690871317,0.23652652414654288,0.6829075067663255
1058.0,0.04531362814301742,0.24983145354264824,0.7048549183143344
1059.0,0.06765703225688101,0.24286709229416192,0.689475875448957
1060.0,0.08398570839206093,0.243137868542985,0.672876423064954
1061.0,0.05745918681569705,0.2528326288001693,0.6897081843841336
1062.0,0.061359840695230046,0.26038538280931833,0.6782547764954516
1063.0,0.07783683318284423,0.2589915503131319,0.6631716165040238
1064.0,0.054393658587476516,0.26792239124447176,0.6776839501680518
1065.0,0.05031910034061635,0.27292817816046866,0.676752721498915
1066.0,0.0656285647571722,0.27021690294073786,0.6641545323020899
1067.0,0.06769073331193473,0.27078349937971424,0.661525767308351
1068.0,0.06227844191927381,0.2664887746781802,0.6712327834025461
1069.0,0.07849775837311546,0.2706824131384666,0.650819828488418
1070.0,0.04067233293486329,0.2745001131447013,0.6848275539204354
1071.0,0.06186996381143341,0.27692706122913063,0.661202974959436
1072.0,0.05253215161462025,0.2958739288673574,0.6515939195180224
1073.0,0.04899328393362965,0.28997412195158556,0.6610325941147849
1074.0,0.03277468096643511,0.294134804609266,0.6730905144242989
1075.0,0.04266498820114448,0.29681693629557004,0.6605180755032855
1076.0,0.060904623947823706,0.29821573176728244,0.6408796442848939
1077.0,0.0670093853276746,0.2964524321299068,0.6365381825424186
1078.0,0.04090478238351361,0.30960411272870597,0.6494911048877804
1079.0,0.05783053298412363,0.3020081115913289,0.6401613554245474
1080.0,0.050520751376218,0.30861259818262404,0.6408666504411579
1081.0,0.07080582058693337,0.306302834131883,0.6228913452811836
1082.0,0.04438443683699176,0.3172351815215994,0.6383803816414089
1083.0,0.04631046670279679,0.32517449817547134,0.6285150351217319
1084.0,0.04664523893593645,0.3294730396139111,0.6238817214501525
1085.0,0.06154830201658634,0.3203689355556642,0.6180827624277495
1086.0,0.0424224477761201,0.3335193175664337,0.6240582346574461
1087.0,0.05084134398747964,0.3249415149684179,0.6242171410441025
1088.0,0.05721288954815467,0.3270028313403943,0.6157842791114511
1089.0,0.053816321963843956,0.33823680396490485,0.6079468740712513
1090.0,0.04798391234256964,0.3413349484557252,0.6106811392017052
1091.0,0.04277126455059378,0.34401671375670595,0.6132120216927002
1092.0,0.04232525275470737,0.34879491027911813,0.6088798369661744
1093.0,0.044206446503469034,0.3502199025509726,0.6055736509455584
1094.0,0.05960532409581609,0.3499717182654235,0.5904229576387604
1095.0,0.046566221194341686,0.35961177997439325,0.5938219988312651
1096.0,0.03840754766948218,0.36681522416275314,0.5947772281677647
1097.0,0.05752662356626222,0.35989279854335504,0.5825805778903828
1098.0,0.038309091453635764,0.36518327298619024,0.596507635560174
1099.0,0.040063209573994875,0.37277277662404873,0.5871640138019564
1100.0,0.036387688682689594,0.3831965132536539,0.5804157980636565
1101.0,0.02064884249052127,0.38850896630647014,0.5908421912030086
1102.0,0.04493990432911763,0.38286781183823615,0.5721922838326463
1103.0,0.03644195958591717,0.3886293763905415,0.5749286640235413
1104.0,0.03953447525455371,0.3846014418749951,0.5758640828704512
1105.0,0.040376772158368116,0.3918259971285486,0.5677972307130832
1106.0,0.034184291521467375,0.4029655483067928,0.5628501601717397
1107.0,0.03258454990747241,0.3963083567545749,0.5711070933379527
1108.0,0.03642251318508375,0.4013323741650968,0.5622451126498194
1109.0,0.03235817034632118,0.4103433749965859,0.5572984546570928
1110.0,0.039213248120235654,0.4073594323608551,0.5534273195189092
1111.0,0.02614442155160215,0.41902426750809146,0.5548313109403064
1112.0,0.03441722542495395,0.41362837795209756,0.5519543966229484
1113.0,0.04985257259595156,0.4095298166139437,0.5406176107901047
1114.0,0.040014525159772225,0.42193954830440944,0.5380459265358184
1115.0,0.02992442265485812,0.42400856844970924,0.5460670088954326
1116.0,0.0402931181073603,0.42501543251452256,0.5346914493781171
1117.0,0.031850174274594176,0.4383848743900406,0.5297649513353653
1118.0,0.0435360114822958,0.44007903800673404,0.5163849505109702
1119.0,0.04148114406618525,0.4366998630094886,0.5218189929243261
1120.0,0.02643499378492222,0.44502585360643526,0.5285391526086425
1121.0,0.03992389930603756,0.44008843771006617,0.5199876629838963
1122.0,0.03980483437061411,0.44990409168883727,0.5102910739405486
1123.0,0.030470235121913828,0.45696681381705617,0.51256295106103
1124.0,0.030143857026980626,0.45538092442877787,0.5144752185442415
1125.0,0.032276541178646215,0.4576086567043856,0.5101148021169682
1126.0,0.02977740296490977,0.46823096377044104,0.5019916332646491
1127.0,0.0320549233944278,0.47226592816372265,0.4956791484418495
1128.0,0.04037809005365718,0.46268556580047454,0.49693634414586835
1129.0,0.02811728058396286,0.4727425523570362,0.499140167059001
1130.0,0.023880611027296213,0.48918112941648073,0.48693825955622305
1131.0,0.02650204865032424,0.48097994560516316,0.49251800574451265
1132.0,0.034305040751229365,0.4851006026760753,0.48059435657269534
1133.0,0.01809940441367474,0.49220322492472723,0.489697370661598
1134.0,0.031786679734920775,0.49407387789217155,0.47413944237290767
1135.0,0.031664482080835527,0.49556881475017756,0.47276670316898683
1136.0,0.03964471461059982,0.4935836888770318,0.4667715965123684
1137.0,0.023952940186720575,0.5087390803277079,0.46730797948557146
1138.0,0.03398849046961833,0.49639824446376435,0.4696132650666173
1139.0,0.03202030103837919,0.5055997866044264,0.4623799123571945
1140.0,0.028002181757392688,0.514786896585957,0.45721092165665045
1141.0,0.04132522381721619,0.5058017820052637,0.4528729941775202
1142.0,0.01841539742917204,0.535539892781945,0.44604470978888294
1143.0,0.031837105136962834,0.518201291725677,0.4499616031373602
1144.0,0.027885282803988262,0.5259611027340919,0.4461536144619198
1145.0,0.024110929857598953,0.5331849441394629,0.4427041260029381
1146.0,0.032047588269084,0.5363306536637659,0.43162175806715014
1147.0,0.014064667274175933,0.5488976567241667,0.4370376760016574
1148.0,0.031962821360609045,0.5407367308770566,0.4273004477623344
1149.0,0.014049154584417363,0.5576553496849446,0.428295495730638
1150.0,0.026516549017433364,0.5521211657587368,0.4213622852238299
1151.0,0.0239715893517065,0.5558687099454239,0.42015970070286957
1152.0,0.03194152152466175,0.5418144689854192,0.42624400948991903
1153.0,0.029608278908921856,0.564427691846877,0.40596402924420116
1154.0,0.012150188739967902,0.5634928616027349,0.4243569496572971
1155.0,0.022424651505953568,0.5673397280918456,0.41023562040220063
1156.0,0.01599482922295083,0.5839867258571071,0.40001844491994215
1157.0,0.018097456085923648,0.5712667551394387,0.41063578877463763
1158.0,0.020289950875221528,0.5739918063438719,0.40571824278090646
1159.0,0.01804815604786488,0.5876644738788934,0.39428737007324166
1160.0,0.023582656161707977,0.5867580520502781,0.389659291788014
1161.0,0.011996406084869043,0.5914763153470296,0.3965272785681013
1162.0,0.012102363738562957,0.5960777839700877,0.39181985229134936
1163.0,0.025937473060396274,0.5868086305984257,0.38725389634117807
1164.0,0.020165742536371014,0.5987010132256151,0.38113324423801387
1165.0,0.010130305569915751,0.5997105833397751,0.3901591110903092
1166.0,0.016089291569791993,0.602337117222524,0.3815735912076839
1167.0,0.012035795645785042,0.6015379894348508,0.3864262149193642
1168.0,0.018104297211020304,0.6055011735118113,0.3763945292771684
1169.0,0.0198271112535112,0.6082349575890597,0.37193793115742907
1170.0,0.014254871939721239,0.6127631018859708,0.3729820261743079
1171.0,0.019910569781509325,0.6149614294933872,0.3651280007251035
1172.0,0.010100866107650106,0.6243008119443682,0.36559832194798175
1173.0,0.010193716483763082,0.6276618119403142,0.3621444715759227
1174.0,0.014219974159537853,0.6315408539435501,0.35423917189691206
1175.0,0.02025192852106709,0.6230037894778743,0.35674428200105857
1176.0,0.014103886493663773,0.6400007068781615,0.3458954066281748
1177.0,0.006183430279724956,0.642971712105527,0.35084485761474804
1178.0,0.010028611080265272,0.6506581541359547,0.33931323478377995
1179.0,0.01835054220306859,0.6432522007766432,0.33839725702028817
1180.0,0.018175369616361244,0.6482648674107617,0.3335597629728769
1181.0,0.01827959550036111,0.6425070427811941,0.33921336171844474
1182.0,0.016329681836661093,0.6446657271978387,0.33900459096550023
1183.0,0.008168033046432797,0.6571058500636,0.33472611688996723
1184.0,0.024274849667277356,0.6433946255064074,0.33233052482631537
1185.0,0.01603336578348115,0.6624608351962857,0.3215057990202331
1186.0,0.022143043663122117,0.6515012279337065,0.3263557284031714
1187.0,0.012286646239904804,0.6744853299777885,0.3132280237823067
1188.0,0.02219280451357123,0.661131702802648,0.31667549268378065
1189.0,0.022589593064307086,0.6574544828979684,0.3199559240377245
1190.0,0.006209991114423637,0.6725030579925934,0.3212869508929829
1191.0,0.010298912083307498,0.6766034169388832,0.31309767097780933
1192.0,0.016492671862268764,0.6764173031260109,0.30709002501172045
1193.0,0.016266018269457613,0.685394993286639,0.2983389884439034
1194.0,0.004162909527253037,0.6930757589983829,0.302761331474364
1195.0,0.010379304539704919,0.6912131358740521,0.298407559586243
1196.0,0.008213212227221836,0.6937739471548522,0.2980128406179259
1197.0,0.012175428125736224,0.6941350326424676,0.2936895392317963
1198.0,0.012435509244774434,0.6901933885508885,0.29737110220433705
1199.0,0.0041690439210405545,0.7016765723089223,0.29415438377003705
1200.0,0.010392105313435445,0.6954164969475178,0.2941913977390468
1201.0,0.02227615930272214,0.6994596617282189,0.27826417896905886
1202.0,0.020064145931818406,0.6992670890471043,0.28066876502107724
1203.0,0.006291270965139528,0.7065546656811239,0.28715406335373655
1204.0,0.0062543708406836065,0.7126370202879817,0.2811086088713347
1205.0,0.008232712198431325,0.7140598170188415,0.27770747078272706
1206.0,0.006105942119955572,0.726583758677862,0.26731029920218247
1207.0,0.00827609157752055,0.7178223038820097,0.27390160454046963
1208.0,0.010305058669292908,0.7244458074193566,0.26524913391135047
1209.0,0.012238888050425223,0.7272808079681982,0.2604803039813766
1210.0,0.010364496743566173,0.7296908967401367,0.2599446065162972
1211.0,0.012275956530521355,0.7286413589407736,0.25908268452870503
1212.0,0.004176401548861448,0.7348623294777833,0.26096126897335525
1213.0,0.01038451095927094,0.7361582387682808,0.2534572502724483
1214.0,0.012232869090414133,0.7359449863929283,0.25182214451665763
1215.0,0.010383159545034094,0.7423310418817809,0.24728579857318508
1216.0,0.006178636771773274,0.7415924677367329,0.2522288954914937
1217.0,0.008343718751187456,0.737998527190998,0.2536577540578146
1218.0,0.008379664144460617,0.7416809119890798,0.2499394238664595
1219.0,0.006272502696297672,0.7482685846652224,0.24545891263847983
1220.0,0.008323848308933016,0.751445506186386,0.240230645504681
1221.0,0.006178441866766651,0.7594424643032963,0.23437909382993702
1222.0,0.00621376296365831,0.7564659500524497,0.23732028698389196
1223.0,0.0020782874660550364,0.7598900947587796,0.23803161777516532
1224.0,0.0020673325112404027,0.7652454038484511,0.23268726364030848
1225.0,0.004112817801640253,0.765504878727203,0.23038230347115687
1226.0,0.0020719993224436145,0.7676836266610721,0.23024437401648415
1227.0,0.010393249565390655,0.7633025722884981,0.2263041781461114
1228.0,0.006226948955496809,0.7708160988908312,0.2229569521536718
1229.0,0.004106603162373224,0.7796323149462672,0.2162610818913596
1230.0,0.010339524858944238,0.771203024183938,0.21845745095711772
1231.0,0.0020962825859444528,0.7819299680637007,0.21597374935035485
1232.0,0.004196894182857109,0.7775546080907857,0.21824849772635718
1233.0,0.008223738489597326,0.7815488868728016,0.21022737463760108
1234.0,0.0020669254934543926,0.7872868143151276,0.210646260191418
1235.0,0.00834359627870061,0.7822068525125002,0.20944955120879916
1236.0,0.002076334818569714,0.791511818607136,0.2064118465742942
1237.0,0.012329014954032142,0.7850784300915794,0.20259255495438844
1238.0,0.004125116802189503,0.7985709034180569,0.19730397977975353
1239.0,0.004137698292806114,0.798238802401534,0.19762349930565992
1240.0,0.006158532449971731,0.7982602788460512,0.19558118870397703
1241.0,0.0,0.8092000668168889,0.190799933183111
1242.0,0.008196710249556264,0.7956395345374825,0.19616375521296137
1243.0,0.0040902416436535164,0.8065516882489789,0.18935807010736747
1244.0,0.006146725441875578,0.8061478142088859,0.18770546034923852
1245.0,0.0,0.8139934781495491,0.1860065218504508
1246.0,0.004107925251118283,0.8135615319828472,0.1823305427660345
1247.0,0.0,0.819207932457187,0.18079206754281296
1248.0,0.0,0.8184911153726412,0.18150888462735873
1249.0,0.0020284036951191764,0.8218764457945891,0.17609515051029173
1250.0,0.00608176729526807,0.8199509744598864,0.1739672582448454
1251.0,0.0020250188762466793,0.8224499548080375,0.1755250263157158
1252.0,0.006114752541077641,0.8201331119968516,0.1737521354620707
1253.0,0.002025503146757624,0.8291777858342257,0.16879671101901664
1254.0,0.002004010824148609,0.8272538040948794,0.17074218508097205
1255.0,0.006114575290091854,0.8292682747881622,0.16461714992174598
1256.0,0.002004566103139718,0.8308523652849119,0.16714306861194833
1257.0,0.004016606438558073,0.8379814379821184,0.15800195557932353
1258.0,0.004042371242712001,0.8346902053437546,0.16126742341353334
1259.0,0.0020396751885168435,0.836098840398059,0.16186148441342407
1260.0,0.002011317396095224,0.8445516420452784,0.1534370405586263
1261.0,0.0,0.8447273424062374,0.15527265759376263
1262.0,0.00198682409599452,0.8426497914978025,0.1553633844062029
1263.0,0.0,0.8467934380418003,0.15320656195819965
1264.0,0.0,0.8510023112021258,0.1489976887978742
1265.0,0.0039290283551597915,0.8480805245363607,0.14799044710847942
1266.0,0.0,0.8519890827913252,0.1480109172086747
1267.0,0.00201561763308677,0.8532022882587251,0.1447820941081881
1268.0,0.0019723055603390115,0.8517823408376087,0.14624535360205226
1269.0,0.0,0.8539540720375124,0.1460459279624876
1270.0,0.0019848396633128013,0.8586933405732199,0.13932181976346728
1271.0,0.003917097560429369,0.8547765962820626,0.14130630615750808
1272.0,0.0019591216792142875,0.8582523834732618,0.13978849484752387
1273.0,0.0,0.8652494479054549,0.13475055209454506
1274.0,0.0,0.8665389802292983,0.13346101977070174
1275.0,0.0019511062934573942,0.8642448168851016,0.133804076821441
1276.0,0.0038969328263352625,0.8635433428604413,0.13255972431322338
1277.0,0.0,0.8684159863628896,0.1315840136371103
1278.0,0.0,0.8736007817417198,0.12639921825828024
1279.0,0.00192758243335377,0.8698262603937965,0.1282461571728497
1280.0,0.0,0.8725079089110556,0.12749209108894435
1281.0,0.0,0.8751312412726369,0.12486875872736314
1282.0,0.0019185886876733058,0.8768901794680412,0.12119123184428547
1283.0,0.0,0.8777066459868621,0.12229335401313801
1284.0,0.0,0.8834737062034335,0.11652629379656639
1285.0,0.0,0.8829987601749809,0.11700123982501917
1286.0,0.001913512612075664,0.8807401998438146,0.11734628754410978
1287.0,0.003815435478316658,0.8806251274558529,0.11555943706583054
1288.0,0.0019094519611471627,0.8855521282071965,0.1125384198316564
1289.0,0.0,0.8862862245788886,0.11371377542111143
1290.0,0.001874170076486974,0.8848116093478917,0.11331422057562131
1291.0,0.0,0.8915559037154192,0.10844409628458088
1292.0,0.0,0.8914093462982609,0.10859065370173908
1293.0,0.0,0.8938653987629127,0.10613460123708718
1294.0,0.0018977846746104528,0.8922496073827436,0.10585260794264588
1295.0,0.0,0.8957637786196826,0.10423622138031745
1296.0,0.0,0.8942771115916174,0.10572288840838272
1297.0,0.0018702061854478126,0.8958991651789951,0.10223062863555703
1298.0,0.0,0.8994654487862354,0.10053455121376478
1299.0,0.0,0.8993754289217694,0.10062457107823064
1300.0,0.0,0.9037421478533914,0.0962578521466086
1301.0,0.0,0.9024259938992126,0.09757400610078726
1302.0,0.0018518658561384545,0.9010887495896389,0.0970593845542227
1303.0,0.0,0.9082292213762404,0.09177077862375961
1304.0,0.0018403649842163596,0.9058458520112284,0.09231378300455517
1305.0,0.0,0.9049262465479275,0.09507375345207253
1306.0,0.0,0.9084714429645433,0.09152855703545675
1307.0,0.001831061372242149,0.9079872356468318,0.09018170298092593
1308.0,0.0,0.9140898274060425,0.08591017259395754
1309.0,0.0,0.9142928414351622,0.08570715856483782
1310.0,0.0,0.9156535985764055,0.08434640142359463
1311.0,0.0,0.9167620885834259,0.08323791141657408
1312.0,0.0,0.9182098353892556,0.08179016461074441
1313.0,0.0,0.9175695588078832,0.08243044119211689
1314.0,0.0017885816808130555,0.9150835299272608,0.08312788839192603
1315.0,0.0,0.9201181882499972,0.0798818117500027
1316.0,0.0,0.9246881501955557,0.07531184980444433
1317.0,0.0,0.920695726917013,0.07930427308298695
1318.0,0.0,0.9245969271219154,0.0754030728780846
1319.0,0.0,0.924348792515812,0.07565120748418795
1320.0,0.0,0.92778490093603,0.07221509906397003
1321.0,0.0,0.9285595640027788,0.07144043599722107
1322.0,0.0,0.9311074658075578,0.06889253419244222
1323.0,0.0,0.9312498676764159,0.068750132323584
1324.0,0.0034341717957255343,0.925389469034141,0.07117635917013346
1325.0,0.0,0.9318011711493529,0.06819882885064706
1326.0,0.0,0.935109035651857,0.06489096434814294
1327.0,0.0,0.9337682747119296,0.06623172528807038
1328.0,0.0,0.9375762771187901,0.06242372288120988
1329.0,0.0,0.9371516000445944,0.06284839995540553
1330.0,0.0,0.9373641615841253,0.06263583841587475
1331.0,0.001715074214036447,0.9347185280711119,0.06356639771485173
1332.0,0.0,0.9401280294288513,0.05987197057114855
1333.0,0.001671147127192342,0.9409884149438396,0.05734043792896802
1334.0,0.0016838532572455039,0.9375149932711841,0.06080115347157043
1335.0,0.0,0.9436993636205682,0.056300636379431945
1336.0,0.0,0.945157993824319,0.05484200617568105
1337.0,0.0,0.9471024956429281,0.052897504357071926
1338.0,0.0,0.9459492952921911,0.05405070470780893
1339.0,0.0,0.9465176035611175,0.053482396438882515
1340.0,0.0,0.9478252431600096,0.05217475683999043
1341.0,0.0,0.9478919181915951,0.05210808180840481
1342.0,0.0,0.950072272915112,0.04992772708488804
1343.0,0.0,0.9494325344173067,0.05056746558269331
1344.0,0.0,0.9512193706583655,0.04878062934163446
1345.0,0.0,0.9504456234993344,0.04955437650066568
1346.0,0.0,0.9517583693353485,0.04824163066465144
1347.0,0.0,0.9516470119378785,0.048352988062121544
1348.0,0.0,0.9525132456684253,0.04748675433157478
1349.0,0.0016107038360310406,0.9523155619030753,0.04607373426089369
1350.0,0.0,0.9524454679107942,0.04755453208920584
1351.0,0.0,0.9550182921530135,0.04498170784698652
1352.0,0.0,0.9564724198511657,0.043527580148834254
1353.0,0.0,0.9570901814933541,0.04290981850664596
1354.0,0.0,0.9585412243863541,0.04145877561364574
1355.0,0.0,0.9585160003130339,0.04148399968696621
1356.0,0.0,0.9597241339422902,0.04027586605770979
1357.0,0.0015570235679152511,0.9599942383417902,0.038448738090294476
1358.0,0.0,0.9589346105043591,0.041065389495640967
1359.0,0.0,0.9614655981865484,0.03853440181345158
1360.0,0.0,0.9610287322301739,0.03897126776982599
1361.0,0.0,0.9634749984788352,0.03652500152116479
1362.0,0.0,0.9618486936250866,0.0381513063749134
1363.0,0.0,0.9653645416999642,0.034635458300035796
1364.0,0.0,0.9635766332365804,0.036423366763419535
1365.0,0.0015347111484596617,0.9624519469414786,0.036013341910061704
1366.0,0.0,0.9649883117443222,0.03501168825567789
1367.0,0.0,0.966367587692628,0.033632412307372045
1368.0,0.0,0.966870319939249,0.033129680060750975
1369.0,0.0,0.9643388966736752,0.03566110332632482
1370.0,0.0,0.9646677050513567,0.035332294948643345
1371.0,0.0,0.9670339634607699,0.03296603653923011
1372.0,0.0,0.9664869073827975,0.03351309261720238
1373.0,0.0,0.9672537772696973,0.032746222730302775
1374.0,0.0,0.967929700050423,0.03207029994957697
1375.0,0.0,0.9695699549331721,0.030430045066827945
1376.0,0.0015081783803697095,0.9676964019714659,0.0307954196481643
1377.0,0.0,0.96952499394555,0.03047500605444994
1378.0,0.0,0.9701664348334206,0.029833565166579413
1379.0,0.0,0.9698962673852145,0.03010373261478552
1380.0,0.0,0.970975260121065,0.029024739878935016
1381.0,0.0,0.9711562024436072,0.02884379755639279
1382.0,0.0,0.9718844606945461,0.02811553930545398
1383.0,0.0014672693249005598,0.9708413245205927,0.027691406154506774
1384.0,0.0,0.9721208304811779,0.027879169518822085
1385.0,0.0,0.9722794269887276,0.027720573011272443
1386.0,0.0,0.9751114534283803,0.02488854657161965
1387.0,0.0,0.9758572341746861,0.02414276582531396
1388.0,0.0,0.9741374814661556,0.025862518533844258
1389.0,0.0,0.973972979804819,0.026027020195180897
1390.0,0.0,0.9762857718720195,0.023714228127980495
1391.0,0.0,0.9754466330645241,0.02455336693547599
1392.0,0.0,0.9757636115840848,0.024236388415915303
1393.0,0.0,0.977345027713733,0.02265497228626701
1394.0,0.0,0.9776951075658004,0.022304892434199728
1395.0,0.0,0.977753948214376,0.022246051785623968
1396.0,0.0,0.976859564413584,0.023140435586416083
1397.0,0.0,0.9773954882905563,0.022604511709443553
1398.0,0.0,0.9772677966064428,0.02273220339355715
1399.0,0.0,0.9785053813608882,0.021494618639111843
1400.0,0.0,0.9781535708691614,0.021846429130838476
1401.0,0.0,0.9776835249890796,0.02231647501092037
1402.0,0.0,0.9792721432781897,0.020727856721810343
1403.0,0.0,0.9795614561646443,0.020438543835355788
1404.0,0.0,0.9797232035396518,0.02027679646034808
1405.0,0.0,0.9786577816398586,0.021342218360141385
1406.0,0.0,0.97960989480078,0.02039010519922009
1407.0,0.0,0.9809948938060848,0.019005106193915076
1408.0,0.0,0.9791731410246522,0.020826858975347806
1409.0,0.0,0.9803115297837885,0.019688470216211368
1410.0,0.0,0.981241297553084,0.01875870244691593
1411.0,0.0,0.9818518955469056,0.018148104453094473
1412.0,0.0,0.9817819261593169,0.018218073840683063
1413.0,0.0,0.9814811817086273,0.01851881829137266
1414.0,0.0,0.9817029111565951,0.01829708884340488
1415.0,0.0014934939086638115,0.980406123961337,0.018100382129999277
1416.0,0.0,0.9829113484176867,0.017088651582313368
1417.0,0.0,0.9841443817187208,0.015855618281279245
1418.0,0.0,0.983246265004611,0.01675373499538897
1419.0,0.0,0.9845710169266618,0.015428983073338148
1420.0,0.0,0.9828577603589991,0.017142239641001
1421.0,0.0,0.9832556431763663,0.016744356823633663
1422.0,0.0,0.9846790128453228,0.015320987154677251
1423.0,0.0,0.9850344006434392,0.014965599356560855
1424.0,0.0,0.9837953087335378,0.016204691266462224
1425.0,0.0,0.9828069807863323,0.017193019213667705
1426.0,0.0,0.985371639268056,0.014628360731943976
1427.0,0.0,0.9846453355952504,0.015354664404749745
1428.0,0.0,0.9834857820413175,0.01651421795868245
1429.0,0.0,0.9838755728123056,0.016124427187694454
1430.0,0.0,0.9851591323317012,0.014840867668298821
1431.0,0.0,0.9853796925113897,0.014620307488610249
1432.0,0.0,0.9848532199195239,0.015146780080476116
1433.0,0.0,0.9849493894398983,0.01505061056010171
1434.0,0.0,0.9859549651952008,0.014045034804799288
1435.0,0.0,0.9855002653013057,0.014499734698694339
1436.0,0.0,0.9862177097719116,0.013782290228088336
1437.0,0.0,0.9861847871413301,0.01381521285866995
1438.0,0.0,0.9862343880836809,0.013765611916319153
1439.0,0.0,0.9871659487549294,0.012834051245070723
1440.0,0.0,0.9872798738104316,0.012720126189568384
1441.0,0.0,0.9864842634484273,0.013515736551572597
1442.0,0.0,0.9865497015874977,0.01345029841250239
1443.0,0.0,0.98708761852484,0.012912381475160073
1444.0,0.0,0.9875306648306881,0.012469335169311882
1445.0,0.0,0.9859659094398925,0.014034090560107586
1446.0,0.0,0.9869433709722168,0.013056629027783113
1447.0,0.0,0.9872417449591065,0.012758255040893464
1448.0,0.0,0.9863790629674474,0.013620937032552597
1449.0,0.0,0.9872097631159512,0.012790236884048845
1450.0,0.0,0.9879228807905804,0.012077119209419639
1451.0,0.0,0.9879857192631256,0.012014280736874283
1452.0,0.0,0.9880998424446622,0.011900157555337857
1453.0,0.0,0.9875684900223923,0.012431509977607585
1454.0,0.0016212189723916384,0.9870616294701474,0.011317151557461016
1455.0,0.0,0.98816223282164,0.011837767178359966
1456.0,0.0,0.9867655214446841,0.013234478555315832
1457.0,0.0,0.9879793418045766,0.012020658195423405
1458.0,0.0,0.988572409306381,0.011427590693618992
1459.0,0.0,0.9877031920114228,0.012296807988577373
1460.0,0.0,0.9885843628158234,0.011415637184176618
1461.0,0.0,0.9875961455280587,0.012403854471941353
1462.0,0.0,0.9885588022559982,0.011441197744001727
1463.0,0.0,0.9886541123111333,0.011345887688866643
1464.0,0.0,0.9894576529565527,0.01054234704344721
1465.0,0.0,0.9889356033027961,0.011064396697204004
1466.0,0.0,0.9894128200704355,0.010587179929564514
1467.0,0.0,0.988034961389651,0.011965038610349001
1468.0,0.0,0.9897182528857631,0.010281747114236833
1469.0,0.0,0.98905065239042,0.01094934760958011
1470.0,0.0,0.9882915345764116,0.011708465423588306
1471.0,0.0,0.9886605916710952,0.011339408328904838
1472.0,0.0,0.9896449569491635,0.010355043050836355
1473.0,0.0,0.9885101008939403,0.011489899106059789
1474.0,0.0,0.989293502014159,0.010706497985840962
1475.0,0.0,0.9900187951739381,0.009981204826061837
1476.0,0.0,0.9888359780308837,0.011164021969116339
1477.0,0.0,0.9894515872309094,0.010548412769090555
1478.0,0.0,0.9907770706462566,0.009222929353743442
1479.0,0.0,0.9904013292334377,0.009598670766562352
1480.0,0.0,0.9894374059415384,0.010562594058461617
1481.0,0.0,0.9893662204176796,0.01063377958232041
1482.0,0.0,0.9890016358895058,0.010998364110494112
1483.0,0.0,0.9892591886705585,0.010740811329441515
1484.0,0.0,0.9909100672155806,0.009089932784419294
1485.0,0.0,0.9892663036287791,0.010733696371220776
1486.0,0.0,0.9907884756062432,0.009211524393756814
1487.0,0.0,0.9894647371954167,0.01053526280458332
1488.0,0.0,0.9898157326223979,0.010184267377602151
1489.0,0.0,0.9887247548444238,0.011275245155576253
1490.0,0.0,0.9891537532911658,0.010846246708834183
1491.0,0.0,0.9893120504366401,0.010687949563359998
1492.0,0.0,0.989823939736553,0.010176060263446893
1493.0,0.0,0.9911598605779292,0.008840139422070847
1494.0,0.0,0.9899883094255572,0.010011690574442894
1495.0,0.0,0.9899084739831648,0.010091526016835061
1496.0,0.0,0.9911585969082359,0.008841403091764139
1497.0,0.0,0.9900047541133112,0.009995245886688826
1498.0,0.0,0.9912209755009879,0.008779024499012055
1499.0,0.0,0.9902776630228322,0.00972233697716787
1500.0,0.0,0.9910597367872286,0.008940263212771448
1501.0,0.0,0.9905340127275096,0.00946598727249033
1502.0,0.0,0.9919124981736777,0.008087501826322393
1503.0,0.0,0.9901282266755025,0.009871773324497589
1504.0,0.0,0.990560038914455,0.009439961085544932
1505.0,0.0,0.9911401820153924,0.00885981798460755
1506.0,0.0,0.990535026131306,0.00946497386869397
1507.0,0.0,0.9915346645815771,0.008465335418422905
1508.0,0.0,0.9915888325019274,0.008411167498072627
1509.0,0.0,0.9920088359099314,0.007991164090068656
1510.0,0.0,0.9908026322670492,0.009197367732950792
1511.0,0.0,0.9919489884879131,0.00805101151208689
1512.0,0.0,0.9914097984795843,0.008590201520415713
1513.0,0.0,0.9913280061944396,0.008671993805560425
